200 100
2 14 -73.6040974965421
2 15 49.00836755162342
2 16 2.840863274855977
2 17 -73.51774087867028
2 18 -4.126190868201036
2 19 -29.94063243375524
2 20 -99.92147008285235
2 21 89.86933423866645
2 22 -78.97980609431914
2 23 4.1024269157965705
2 24 -0.527230372461645
2 25 77.92993612816142
2 26 -46.05551767506233
2 27 84.38346311560281
2 28 49.997404621266156
2 29 82.24818577727692
2 30 96.6772754470403
2 31 -65.30640549666458
2 32 -11.000909508544268
2 33 -43.671707255124836
2 34 -34.72275147540202
2 35 -1.6808769726251995
2 36 -51.82873178840563
2 37 90.93135373941536
2 38 -0.433668408954361
2 39 23.233573796176017
2 40 -50.73262163605647
2 41 -58.29606790987678
2 42 47.09235086013294
2 43 22.815974642187612
2 44 -68.1233203939793
2 45 39.3072921179992
2 46 59.692946013232586
2 47 58.93125596322102
2 48 62.568430971860636
2 49 62.23661298027636
2 50 -60.77502260725902
2 51 -43.358157659107334
2 52 51.500692799036784
2 53 76.94566092687572
2 54 -68.20803732732881
2 55 15.18757890421179
2 56 29.73985554338708
2 57 -62.72338372963722
2 58 -46.81771639355112
2 59 -47.239750210366594
2 60 -17.82468774072376
2 61 -88.94729874253554
2 62 -7.957452758259038
2 63 21.550963910370484
2 64 -78.0352473574137
2 65 -50.767277868996175
2 66 14.449043829037493
2 67 -50.402312682346185
2 68 -87.81485611162381
2 69 42.28222976088338
2 70 -29.643931397772064
2 71 5.091030079098019
2 72 90.334847974935
2 73 98.42974167792156
2 74 31.826974078000916
2 75 -87.86589050185923
2 76 25.61265516066726
2 77 -79.309126386793
2 78 0.030515531985003008
2 79 28.136850785028344
2 80 38.31216719327816
2 81 -47.89724416362881
2 82 78.2101092192855
2 83 42.85896218370971
2 84 -51.72078245560425
2 85 -96.60206748478666
2 86 -47.27044540325915
2 87 -90.28382339894665
2 88 5.754058860288879
2 89 81.66337879398549
2 90 -91.78222698650342
2 91 56.28994996548147
2 92 -57.49000436728402
2 93 27.719127173594458
2 94 -33.76315654963413
2 95 -47.325907548548265
2 96 0.729901003036332
2 97 -85.75236887676591
2 98 -13.870942713925686
2 99 -66.89871011507984
2 100 -50.07321959501796
3 1 -96.91534846307259
3 2 8.914900901444128
3 3 90.46574699592392
3 4 -8.995805811586962
3 5 -84.33520924920906
3 6 70.45133299205858
3 7 95.34931832624864
3 8 62.95988161535519
3 9 -44.25289761734093
3 10 -16.120450036129768
3 11 -24.947363032217538
3 12 -96.26231086420862
3 13 -38.0156012414314
3 14 -39.944675530668825
3 15 34.21042869818663
3 16 15.374157184079067
3 17 -56.84505278722125
3 18 32.4621144360253
3 19 -50.282545819509686
3 20 -22.557027895408993
3 21 88.96716008447311
3 22 -48.110531765396594
3 23 -4.012534850772198
3 24 63.29731883847302
3 25 -60.48848914401346
3 26 -27.064423055807964
3 27 -92.69317184436534
3 28 29.749877449804586
3 29 -13.24293539240169
3 30 73.99538473733426
3 31 -3.15537619357373
3 32 -48.037909115508135
3 33 -18.871649076422287
3 34 -73.79457886946966
3 35 57.18664317588514
3 36 -26.635984655240435
3 37 76.67309106702157
3 38 12.483521288783763
3 39 32.406178465076465
3 40 96.48322188306508
3 41 -67.04271173593648
3 42 15.848686837473466
3 43 10.015130554958702
3 44 -66.35398472606542
3 45 -69.24577825109075
3 46 8.97003842496487
3 47 -35.60273084345786
3 48 85.34412830645263
3 49 -53.58030634176141
3 50 -69.46908634160111
3 51 35.85775079760154
3 52 29.058103943840592
3 53 -44.63071367500784
3 54 -51.53714047683229
3 55 39.300705185575
3 56 -99.5505611227567
3 57 86.87715742221292
3 58 1.7076584341363628
3 59 62.9495067752415
3 60 86.92020276605601
3 61 -73.0883143753627
3 62 -96.94662742409683
3 63 -28.418950626012546
3 64 9.626682116969548
3 65 -60.22546805723794
3 66 79.32594409759551
3 67 -20.547418431562022
3 68 31.066704842644185
3 69 74.20890818923172
3 70 -33.91250579631773
3 71 -0.6830290214944625
3 72 -38.82081754045228
3 73 99.33036723088816
3 74 74.17046036020551
3 75 -58.02242560516948
3 76 -34.31508955538321
3 77 -2.195455424544619
3 78 -59.30330222402578
3 79 -13.849503582529962
3 80 47.77024807451261
3 81 89.91096765726209
3 82 5.248774912206727
3 83 -26.783029917767976
3 84 83.60964173490132
3 85 -21.697666989703905
3 86 7.621415465349955
3 87 -94.76966118618033
3 88 25.221181797167745
3 89 -82.1298419825735
3 90 97.02174243758566
3 91 -95.13952070146465
3 92 -13.575392494236354
3 93 13.814610508737331
3 94 68.74836670442463
3 95 -57.03764322798439
3 96 -8.207917432564798
3 97 27.547657637890282
3 98 -10.933249423504932
3 99 -34.20450889702222
3 100 5.600392089021099
4 1 64.94810078423282
4 2 25.6405815940592
4 3 -80.72474276963086
4 4 37.09510293631553
4 5 -10.534734843228648
4 6 68.31698009312325
4 7 1.0745349413705583
4 8 -55.41414954328248
4 9 -84.33182704901661
4 10 -39.978928969259144
4 11 8.509787703756572
4 12 39.70618970373485
4 13 39.608405929709335
4 14 18.87000404886507
4 15 82.91515384429061
4 16 32.45720662474662
4 17 -98.55243186409113
4 18 16.253519798959417
4 19 -32.45056724937491
4 20 2.285082080814334
4 21 -4.122920064590559
4 22 -27.053324279439252
4 23 -5.70413963455006
4 24 41.296326832819574
4 25 50.207995837214156
4 26 -63.6998851099557
4 27 65.7926890543296
4 28 50.26924725789442
4 29 -2.1169605049752107
4 30 -12.546953638528564
4 31 -12.212957599867025
4 32 -4.916410350832834
4 33 -17.252974958126302
4 34 -2.8802078322052154
4 35 4.242621511687943
4 36 -23.63392261277903
4 37 72.4695769422647
4 38 -76.84103231716024
4 39 -69.20617022699088
4 40 -36.68271901787641
4 41 -6.24228914467426
4 42 -3.35282435602511
4 43 75.40841242217243
4 44 -53.803429007367164
4 45 96.7399308485133
4 46 -88.72673573336654
4 47 30.801284641654092
4 48 69.20069357639974
4 49 8.305588185391159
4 50 93.5143139130937
4 51 28.107452574112898
4 52 -73.50221773401927
4 53 89.19096334585674
4 54 -82.82845270283674
4 55 -81.74558093480995
4 56 58.19881098583306
4 57 -61.650149854223834
4 58 77.43403168439781
4 59 96.11410619750274
4 60 11.486804000403936
4 61 -27.919420142057064
4 62 -94.56573539274378
4 63 34.372627581848064
4 64 18.195755083123814
4 65 -9.386330656404994
4 66 -38.562999538820186
4 67 -51.80978929331677
4 68 -77.46120944297816
4 69 54.92083794735413
4 70 42.16655084244931
4 71 84.39007017137536
4 72 -40.8140828539181
4 73 39.7246214474101
4 74 94.73588140806265
4 75 4.317426919757565
4 76 -63.08320429994383
4 77 30.462564019538462
4 78 -7.522759257759887
4 79 -49.077506870475496
4 80 3.4041329909939293
4 81 -62.266247338014466
4 82 22.129553458788223
4 83 28.902411403059176
4 84 -13.515540975768417
4 85 -55.32188522141408
4 86 -63.03616921017478
4 87 -30.88323737617044
4 88 86.5504459117594
4 89 44.22757372140228
4 90 79.29929991348081
4 91 96.29594745407402
4 92 -79.87623029455457
4 93 21.86528244347778
4 94 4.776574129290694
4 95 82.19251098779367
4 96 33.687788212486055
4 97 -6.7969107090227965
4 98 -56.17433570830181
4 99 65.94206707356679
4 100 -89.7219069245316
5 1 -87.07645254664185
5 2 31.741329687554185
5 3 2.0589684732587727
5 4 -25.393762141357357
5 5 -28.97785384456874
5 6 -55.7684055158858
5 7 -75.08590750437406
5 8 62.67506538023778
5 9 -91.05837217534913
5 10 -18.130344571419073
5 11 -9.537734571480172
5 12 85.10696284803339
5 13 4.819389860461214
5 14 -21.055026678495707
5 15 45.607148189240235
5 16 93.41877035003162
5 17 1.1159161026587725
5 18 -12.570482156722534
5 19 -38.3451571138224
5 20 45.26077697185451
5 21 76.71463179112467
5 22 18.00319278385878
5 23 -38.843779749631224
5 24 79.74905843131532
5 25 -44.972781473931335
5 26 17.246650428075867
5 27 -32.71051376188723
5 28 -34.813270392886935
5 29 -29.72563819179186
5 30 46.17157417072562
5 31 98.91737412609962
5 32 -92.53116309929972
5 33 94.27055365639157
5 34 62.42081514594054
5 35 -41.839492970576856
5 36 83.00403455857622
5 37 52.67505255741125
5 38 76.17024228113024
5 39 -16.013524443205654
5 40 -24.36310282244132
5 41 5.984160169173094
5 42 10.967181182066895
5 43 -2.58793741249697
5 44 29.44061558425085
5 45 -64.92915448302925
5 46 52.073911796738116
5 47 15.68714862391667
5 48 66.68801048150374
5 49 -49.53332767721177
5 50 -26.603554065348874
5 51 24.863816836917408
5 52 -57.7166450216412
5 53 63.00459141111577
5 54 77.57720933403144
5 55 -71.62186593929198
5 56 17.244386550074438
5 57 -98.00693511023715
5 58 76.90751271983913
5 59 75.78480023152633
5 60 91.09946613873907
5 61 17.86751161161395
5 62 -15.925289773514862
5 63 -94.36605970007479
5 64 23.630213945530016
5 65 61.21733808712676
5 66 -85.92476550492543
5 67 -71.43040960697027
5 68 26.69251180407177
5 69 -10.979518755540013
5 70 89.3917724640572
5 71 20.38195088950397
5 72 20.46558559326411
5 73 71.18115166953831
5 74 20.93134794973126
5 75 -55.92893610529246
5 76 52.06124080075875
5 77 -2.270027859282564
5 78 -39.26379682890677
5 79 -76.56177819089305
5 80 27.854482527825297
5 81 28.43353214144912
5 82 31.180350266092432
5 83 1.2458558293178044
5 84 -81.82486761424335
5 85 -28.685809544943837
5 86 93.56385048314002
5 87 92.52008423133952
5 88 -10.424361524050923
5 89 78.64273565360989
5 90 -77.31864637272842
5 91 -48.000562061915694
5 92 75.65420612942441
5 93 44.32826093076042
5 94 78.11431222382859
5 95 -40.719213732720185
5 96 82.34467366725895
5 97 41.252066330723835
5 98 85.81921554199994
5 99 -40.488882711834904
5 100 -83.34838212853278
6 1 -70.90658574510418
6 2 29.672571200866656
6 3 -30.3336766533304
6 4 44.39806384584736
6 5 58.68228521997321
6 6 1.6940800919301324
6 7 -80.59739318110567
6 8 -93.29860286899985
6 9 -63.40143926115511
6 10 -70.90930378397142
6 11 56.875765372664944
6 12 -78.25313566815915
6 13 -57.918329930119405
6 14 -33.45940132076099
6 15 40.36370692224412
6 16 55.78258014036243
6 17 43.781697054799
6 18 -75.83281819987292
6 19 -61.36209129706312
6 20 9.085646051076964
6 21 -30.94336771335489
6 22 -48.83689172517942
6 23 40.81132903097708
6 24 -14.481085186471091
6 25 8.777203960169388
6 26 -25.776329933337493
6 27 67.0686123191449
6 28 -37.76003040232301
6 29 31.655825119794343
6 30 -55.609021280187655
6 31 0.23265419813469634
6 32 -32.34769213807924
6 33 84.2541853818438
6 34 -73.40731965567767
6 35 61.96490202993763
6 36 -88.34450835066423
6 37 -48.166702686878615
6 38 -57.92200950035868
6 39 20.894676361562972
6 40 59.62437265046901
6 41 46.703859487123026
6 42 88.43506696632065
6 43 -22.009560587910144
6 44 70.10282614708146
6 45 -40.99015115359676
6 46 72.87215044123627
6 47 30.078507676377683
6 48 40.67500860998351
6 49 -63.21556825045458
6 50 27.070038005981957
6 51 -25.030388378289942
6 52 -51.05576588911458
6 53 -93.97329313416174
6 54 -55.84130426178333
6 55 -36.14045339811025
6 56 -79.47115882655267
6 57 -18.795664446025626
6 58 -49.71692566029618
6 59 13.223037672333419
6 60 -49.518244067805114
6 61 36.975897518387484
6 62 -60.70421754112678
6 63 -25.137399218391508
6 64 75.91069744977287
6 65 -29.85163160832711
6 66 -77.1707281210331
6 67 -43.856557100946404
6 68 -8.398578350458337
6 69 -19.837134577929476
6 70 -80.85614278082083
6 71 99.48660942449854
6 72 78.00140469181414
6 73 -23.00269442215712
6 74 97.45367968949466
6 75 -96.37099041101744
6 76 66.25961437450462
6 77 -84.30194145301934
6 78 98.89487379550314
6 79 81.34003838765008
6 80 -13.941872094429627
6 81 -51.83543591854798
6 82 -2.3712014268108845
6 83 56.28744843605804
6 84 -10.966924649992933
6 85 44.73298407611128
6 86 86.2318800754461
6 87 43.89198036520054
6 88 12.5948787764939
6 89 -38.69615745083224
6 90 28.1815460879682
6 91 7.383650579574351
6 92 -9.250217086150457
6 93 -67.8475128472529
6 94 3.831636528087003
6 95 -34.06832838883935
6 96 -16.444607210628064
6 97 58.84655908337518
6 98 1.11233051219304
6 99 96.80971376297339
6 100 -84.87915604962637
7 1 82.93730718455362
7 2 20.654959138761782
7 3 -17.198559765897457
7 4 42.59036976882135
7 5 55.77552829565187
7 6 -99.69725023873677
7 7 22.418888618579743
7 8 57.68696451745643
7 9 32.33501471913934
7 10 83.27521058439964
7 11 -33.15276607895956
7 12 -23.86981365447953
7 13 -33.433346405828885
7 14 -71.72075835360152
7 15 69.80622950115756
7 16 83.18680167138567
7 17 -5.505152774767993
7 18 97.4811709792634
7 19 -85.73273228519413
7 20 89.60929394655057
7 21 39.261119641302514
7 22 4.097822433557184
7 23 -24.64403135675468
7 24 52.141423013904586
7 25 -65.81513605059395
7 26 80.04070714423733
7 27 -0.697579652508324
7 28 -90.79310838477176
7 29 76.46794257968153
7 30 -94.14005810863549
7 31 -64.48812994066431
7 32 58.51731548677196
7 33 45.99628892715421
7 34 -55.12624785017384
7 35 14.095545017713377
7 36 17.99218539479969
7 37 -55.799510656927566
7 38 -99.51267606958973
7 39 -63.821493936585114
7 40 76.04107812177404
7 41 -78.25028417686025
7 42 81.26284237569007
7 43 43.55518652194161
7 44 -91.22290142150138
7 45 50.01301021452517
7 46 83.30971420828394
7 47 20.990331925100165
7 48 -30.81476851661418
7 49 45.3295063578272
7 50 34.390387995635706
7 51 -75.710582794338
7 52 -7.696743265036758
7 53 -9.001206105359287
7 54 48.521964354748036
7 55 36.207516980037866
7 56 74.15427879324702
7 57 -47.325463922846644
7 58 85.84880788630312
7 59 -5.841644219974768
7 60 32.579356966664704
7 61 40.31892576181278
7 62 4.698793698306332
7 63 86.02696565907507
7 64 11.97207934615166
7 65 33.52439388889806
7 66 -17.081436786993436
7 67 -96.18396172935806
7 68 -43.13692743575588
7 69 -23.917105145830718
7 70 22.51134745494818
7 71 44.8271625102644
7 72 -76.20283209331413
7 73 -5.6659288180619
7 74 -92.56649325134327
7 75 -65.25586235574836
7 76 -28.36576170871885
7 77 96.67101446763027
7 78 -12.796012219875522
7 79 59.685289825124386
7 80 -90.20526271346722
7 81 0.21704881328241754
7 82 -36.23679410102658
7 83 84.83714670833257
7 84 48.955530427597665
7 85 78.52256556396841
7 86 70.9069636533604
7 87 -30.463757669799534
7 88 -98.02019517610998
7 89 3.549175771727704
7 90 -94.84082073467597
7 91 -3.1876392154421893
7 92 -39.836823476498104
7 93 -58.437242825399174
7 94 75.61887823562583
7 95 -65.37658692534991
7 96 32.298506937507966
7 97 7.160748156135739
7 98 90.18398856860077
7 99 33.07685988638332
7 100 -69.50417168641066
8 1 95.7181040280527
8 2 -10.8791465503963
8 3 12.854433795762404
8 4 50.396799726178045
8 5 -19.105745850283682
8 6 -24.588692945174955
8 7 -42.42822394489376
8 8 -25.110656294284865
8 9 4.364199920600683
8 10 -1.968577829054226
8 11 -99.78220885848745
8 12 87.28292371473606
8 13 -56.75067618506384
8 14 -75.13425590132701
8 15 -3.3727449962530898
8 16 69.15414620769687
8 17 -60.311193607333145
8 18 -53.70171661990592
8 19 55.23600760268667
8 20 -0.10913080566700728
8 21 -85.24076364770798
8 22 45.06466619338778
8 23 -56.420741449973065
8 24 -0.3269703560395243
8 25 5.392015365956013
8 26 97.1860253904386
8 27 93.07439177265385
8 28 75.40646944210826
8 29 -78.03886771309698
8 30 86.05969527370095
8 31 -57.89159323795581
8 32 -65.0934000983973
8 33 -17.815626093450504
8 34 53.54968714096273
8 35 18.72208753916513
8 36 -16.624701753378673
8 37 30.99095461150452
8 38 -41.912985511725
8 39 -74.88200065917681
8 40 47.15838595553879
8 41 -28.691208817377614
8 42 -40.085556050262426
8 43 -93.29736006118172
8 44 -40.058688794003714
8 45 -73.74975552556614
8 46 -46.12959291796841
8 47 86.31437697556328
8 48 -30.862689758240734
8 49 95.31524485299698
8 50 39.5001736935626
8 51 48.56391578182223
8 52 50.24452177559107
8 53 -73.00611820301184
8 54 76.01789289320479
8 55 97.26325962807809
8 56 83.60388253565475
8 57 33.15582165014854
8 58 17.95804296131496
8 59 -54.503915641313185
8 60 -79.77652111742486
8 61 -16.783657365194472
8 62 45.98224679072078
8 63 -19.32235207862493
8 64 82.78086457752232
8 65 -7.880308337634688
8 66 77.06715912018475
8 67 28.027001021744184
8 68 -44.87451160691216
8 69 -37.67445738610935
8 70 54.385115960340414
8 71 -88.39812875381328
8 72 38.73755898412759
8 73 27.257436120000662
8 74 -23.914146937551678
8 75 52.22341978348081
8 76 -22.400106154833495
8 77 71.03176095074974
8 78 64.96465495661434
8 79 61.60930409381501
8 80 -30.879221403961196
8 81 75.28914926448257
8 82 -64.04976786529839
8 83 60.8245923901203
8 84 -61.14224187328681
8 85 -28.05414255766358
8 86 -95.3966317980528
8 87 -54.74470891670538
8 88 -31.473378838822953
8 89 -98.42735666116297
8 90 51.06738603300792
8 91 -1.0003491015386174
8 92 96.97040704302273
8 93 -84.04251130687513
8 94 -94.33641066595371
8 95 -98.70828564593006
8 96 94.42491236084098
8 97 -96.45072748239126
8 98 43.93170818787294
8 99 -34.64336932860476
8 100 82.5032350957189
9 1 -66.23141180615926
9 2 64.61399027744176
9 3 79.27092668454898
9 4 -69.33905416576974
9 5 58.40734733983544
9 6 48.09278393561817
9 7 85.89684656469163
9 8 -14.739783716697403
9 9 -92.61077505505486
9 10 -78.98100805149046
9 11 -6.251240928102035
9 12 25.71947491552784
9 13 -59.790849394620096
9 14 76.34904695666984
9 15 90.74779349794582
9 16 -17.458114748449518
9 17 84.69025445549306
9 18 -42.409184940484955
9 19 -98.69386073244996
9 20 42.16913919602649
9 21 20.019967056757352
9 22 -70.05731552235228
9 23 20.02346312472963
9 24 -47.160990494278224
9 25 -51.99555111439722
9 26 -38.02160545518418
9 27 -96.56210719809629
9 28 68.97197242373903
9 29 -75.04640454359208
9 30 -90.29878721197994
9 31 -79.91005923891021
9 32 -96.94535860417662
9 33 -20.436094892744762
9 34 -78.8053094398386
9 35 37.521974308856045
9 36 6.762004618452735
9 37 -28.920561481610548
9 38 -19.01240348852447
9 39 58.22391684463338
9 40 -56.73276942183496
9 41 19.68893042904476
9 42 48.865550757845455
9 43 50.952959065866935
9 44 -14.923274454993958
9 45 90.10658412749814
9 46 48.97050195274778
9 47 79.06230800698836
9 48 44.7304490944972
9 49 28.961663330407163
9 50 80.34214887532721
9 51 80.30619249415162
9 52 27.774762641182306
9 53 72.56807946688286
9 54 33.993084327869695
9 55 92.26139432959951
9 56 -62.05543949280341
9 57 -64.02126956247203
9 58 -2.3544393588025088
9 59 19.75487550777062
9 60 -25.428918743058432
9 61 -58.45245742749925
9 62 43.312492751064525
9 63 66.0660167900167
9 64 52.0049647153065
9 65 -69.24465523746738
9 66 -18.735128998506084
9 67 -20.992930547069122
9 68 71.3308033472139
9 69 -30.83645434426809
9 70 -85.13888603286179
9 71 14.254293915149205
9 72 -49.04368447211911
9 73 -36.02659105398936
9 74 93.3546052224431
9 75 81.31289825365454
9 76 -68.52356691194635
9 77 88.13204425846999
9 78 56.25550499679309
9 79 23.395908884816933
9 80 -23.87756653500479
9 81 -33.098055695457035
9 82 -19.80588167005193
9 83 24.3012931690797
9 84 -63.63389971144764
9 85 -77.80017366789203
9 86 -68.78546235687307
9 87 26.591061088402896
9 88 -82.70634881041894
9 89 -84.20812725955868
9 90 60.06781753811251
9 91 -43.259224968424626
9 92 -88.6358936260628
9 93 25.578488492784942
9 94 90.29876507267934
9 95 59.57949545037607
9 96 -27.783502523037356
9 97 73.00970887860282
9 98 -9.829506198107765
9 99 36.99662888921728
9 100 -44.93530116889273
10 1 -9.460184686472758
10 2 2.490838203849009
10 3 93.43913427165933
10 4 20.801279066656477
10 5 -24.768996444554745
10 6 -1.5404131231155418
10 7 -10.99824662736711
10 8 -92.36172576922147
10 9 -22.767024752159443
10 10 79.13618226532424
10 11 -73.88654256926867
10 12 87.25644473359196
10 13 -66.22270070975435
10 14 70.51831649499559
10 15 -70.81372526583085
10 16 47.22538897809764
10 17 80.83252427369615
10 18 26.694891912794077
10 19 64.96474027860785
10 20 -44.21493355996162
10 21 78.08917744703203
10 22 -80.89123852047446
10 23 -54.9866933061046
10 24 -90.31574986165798
10 25 -32.24132695037889
10 26 -0.3363986560667769
10 27 9.777826445529001
10 28 86.31608436452933
10 29 17.47430297484445
10 30 33.435543581035034
10 31 1.7402020385148802
10 32 8.362668740324409
10 33 -82.19913100874297
10 34 43.46368635634178
10 35 94.76849047596323
10 36 -73.8143841907071
10 37 7.2909817712627785
10 38 17.356950823914858
10 39 4.962886659708673
10 40 -49.540297476354425
10 41 -20.086061370391178
10 42 -70.02896923646506
10 43 37.41489759307893
10 44 60.685117526347
10 45 -75.85263972265248
10 46 -50.232962736936024
10 47 -74.82416120724164
10 48 7.708681843717642
10 49 88.88985509534976
10 50 -10.402752180493806
10 51 -1.4700173407578632
10 52 49.525573689207704
10 53 20.386574176934886
10 54 -15.3030664876173
10 55 0.47171068413831563
10 56 68.1181454241189
10 57 -55.765118513095956
10 58 -49.996005518479315
10 59 -21.564959093062527
10 60 -62.80098699789749
10 61 -27.7375335316098
10 62 72.51252962372848
10 63 -36.58947719914505
10 64 28.393192910877417
10 65 -72.46204710938486
10 66 -53.02478423386039
10 67 0.2469241867541001
10 68 70.97985441389164
10 69 -97.55304367341087
10 70 -42.07617502993281
10 71 -41.23724476710904
10 72 -71.30713097882442
10 73 -60.921850777442764
10 74 91.39017880598414
10 75 39.73902680333123
10 76 -87.84007779344233
10 77 -86.98139163024736
10 78 50.07504894418332
10 79 -71.68322773196687
10 80 24.253837547575017
10 81 -67.44575728542468
10 82 -2.7978864866090163
10 83 -78.67507605734122
10 84 -66.23763234154312
10 85 -33.30343318538675
10 86 36.467095649379814
10 87 -3.906115782609575
10 88 51.99125934109469
10 89 -50.01311181340431
10 90 51.12578905518029
10 91 19.021203265544614
10 92 43.0875791956972
10 93 -40.29179372859157
10 94 55.78727408467137
10 95 -35.02559657587952
10 96 18.17350698732838
10 97 -86.48902554872721
10 98 96.15755665369284
10 99 -13.90285084673441
10 100 67.94749513318081
11 1 15.881409806011916
11 2 -68.02157411933855
11 3 -15.191263993849176
11 4 55.69409696770174
11 5 23.69421664068156
11 6 -95.94509761062619
11 7 -35.87528775625697
11 8 -58.77964315519828
11 9 45.796246710141986
11 10 -11.57310613006284
11 11 -19.97645437514923
11 12 77.14767527601595
11 13 51.93309143109175
11 14 45.39944891444543
11 15 -85.29356705365987
11 16 -90.6305411814787
11 17 -21.015252738117994
11 18 33.20611513999677
11 19 -67.8258603588386
11 20 -58.71784704749936
11 21 91.14488824980899
11 22 71.66988749091499
11 23 7.081855832425219
11 24 95.19816294118024
11 25 9.090238751607814
11 26 -60.348612695726665
11 27 -13.2294053516339
11 28 -67.20908806306662
11 29 -83.74057059344932
11 30 13.644439060371312
11 31 -82.33601921974021
11 32 -26.423057131284722
11 33 -25.393882074827772
11 34 5.364371400659877
11 35 78.46488919031412
11 36 -82.29595475455345
11 37 5.199699482790422
11 38 74.60633679294472
11 39 -35.08701352241144
11 40 -56.771009432461696
11 41 -82.32245121461175
11 42 -89.46513372264332
11 43 -8.849107582199835
11 44 90.08302963070037
11 45 49.08342384378204
11 46 -91.45418554539492
11 47 62.726351514854315
11 48 0.07690017136583549
11 49 73.7438945378068
11 50 -96.62874936588177
11 51 -21.763530577312793
11 52 -64.09385779852443
11 53 29.566288099618134
11 54 21.899819690498703
11 55 -71.23766405384382
11 56 -87.43828496348864
11 57 91.17539615321505
11 58 -46.87394716262454
11 59 -64.90160432955827
11 60 23.147020218103947
11 61 -73.1213525300133
11 62 30.439332282178327
11 63 -9.7211797625897
11 64 70.85653721019025
11 65 33.69064516580255
11 66 -24.86418096757292
11 67 -19.75146254450297
11 68 -19.37316171004089
11 69 -79.94749705177927
11 70 -22.17053997490146
11 71 -21.77996493631244
11 72 -61.348823151404886
11 73 15.496291351157993
11 74 -20.526778456228925
11 75 -69.49544171496076
11 76 4.489561566320589
11 77 6.067854706425322
11 78 3.4808971864373603
11 79 -63.60802174674707
11 80 51.2497394533674
11 81 -10.01534125844978
11 82 9.83115542821686
11 83 99.95450315443688
11 84 99.03188578333013
11 85 58.05481020676589
11 86 31.448627047187387
11 87 -20.30671356338476
11 88 64.98263834689655
11 89 -46.6811828907933
11 90 -18.90831100035446
11 91 -35.637119041493136
11 92 -38.00069102551864
11 93 34.066958048421526
11 94 -74.4736404349496
11 95 -33.21733092422778
11 96 82.0680649787331
11 97 -5.891957301428221
11 98 -26.779944244087915
11 99 20.22367735114723
11 100 77.02784372869738
12 1 -21.30812186270461
12 2 -74.772094053373
12 3 -14.4875039579927
12 4 -79.75943363398216
12 5 -57.904311913027165
12 6 56.81032469764682
12 7 15.452847764404524
12 8 -70.96796989187942
12 9 18.411065843815976
12 10 18.630191586452966
12 11 -49.10302631140766
12 12 5.299836016474686
12 13 -35.88028603903052
12 14 4.405345617459062
12 15 -77.88978026488833
