100 200
3 112 73.25271877444939
3 113 32.71660505868891
3 114 39.471775610291616
3 115 26.37266612601303
3 116 -71.80924826617169
3 117 15.359192919946423
3 118 66.20990627850438
3 119 5.694089752617714
3 120 41.60593615459106
3 121 -97.58290168453847
3 122 0.4978353835611671
3 123 18.825347720754365
3 124 77.6788262553666
3 125 -40.85723640200436
3 126 -62.728714213408665
3 127 36.47882810950338
3 128 -12.719142318020047
3 129 -3.5476035347193005
3 130 -13.42348589788294
3 131 -98.67396938013331
3 132 -22.22840757796105
3 133 34.40844479253738
3 134 -29.37821156393376
3 135 -67.9897337725239
3 136 -65.91301182056111
3 137 11.269823191892343
3 138 -32.417089482188516
3 139 -12.191071449535286
3 140 -26.36012728163604
3 141 42.69795528530926
3 142 64.55731868030486
3 143 62.21163345300337
3 144 -47.28301786364379
3 145 37.54993424050369
3 146 8.629781480449907
3 147 60.73783908016276
3 148 18.201916650980365
3 149 36.9319874032565
3 150 48.55183451487008
3 151 94.6485004215792
3 152 43.66693400163581
3 153 36.569326809712464
3 154 -88.34898594100436
3 155 93.61206298250667
3 156 -80.26075531855108
3 157 -21.059563607895356
3 158 -47.89222477155612
3 159 -53.70758193949467
3 160 -90.23350274024888
3 161 -0.3286613345776743
3 162 10.320336694862647
3 163 8.667078723980211
3 164 81.2313426073517
3 165 -1.6124720957805891
3 166 -81.77417683423549
3 167 -30.958077138957307
3 168 71.38195693348328
3 169 28.401208912132006
3 170 14.64145381996515
3 171 -55.09141074830601
3 172 94.19182682819348
3 173 91.06359320703342
3 174 -6.362194265668236
3 175 47.10929050836975
3 176 72.4612877650577
3 177 -41.534077017555134
3 178 24.81742924529631
3 179 -97.66188513179877
3 180 -86.77729140390997
3 181 46.0760033509616
3 182 -72.22533283904158
3 183 -69.29994736371333
3 184 -67.08334984227449
3 185 73.31908767295278
3 186 -84.89613644597438
3 187 84.71563746335852
3 188 -98.11443260353774
3 189 -33.96050013810677
3 190 90.60199575991305
3 191 -73.71374073311412
3 192 -97.58087868118086
3 193 -19.026195203236426
3 194 -63.954328662756474
3 195 -48.537394065045156
3 196 -96.39287331068986
3 197 24.13406971265681
3 198 99.56639871304591
3 199 58.095606829235436
3 200 71.50972743571702
4 1 66.99240615846304
4 2 34.14953987845507
4 3 61.36910153392091
4 4 -91.4986801019992
4 5 -15.488906644142858
4 6 -59.20064308857198
4 7 28.311154863359462
4 8 26.35932706466373
4 9 -41.371501644344775
4 10 82.49756398103037
4 11 23.955569009839678
4 12 -93.37501416980989
4 13 34.87960705488811
4 14 -12.470191326852472
4 15 27.132281023377345
4 16 1.0973673449369272
4 17 17.44954936555436
4 18 -11.666801655570126
4 19 -15.052034593758833
4 20 79.33447477882862
4 21 86.28393102377919
4 22 31.288888320783627
4 23 52.86468790370412
4 24 70.36412224813768
4 25 99.01611791876425
4 26 19.94362987014921
4 27 -70.14382934851201
4 28 22.578905050139355
4 29 -81.31007877668767
4 30 -55.69949189825054
4 31 -72.4492504873586
4 32 91.98747940428919
4 33 -69.3286854936779
4 34 81.84167694357555
4 35 -38.572092276696466
4 36 -50.91830533414728
4 37 -36.968741843035026
4 38 -50.924510573685524
4 39 -62.49734996192595
4 40 25.51188140450779
4 41 7.476513784065958
4 42 -84.74621879579038
4 43 -73.47655312937786
4 44 -24.975200150897223
4 45 67.22956532655027
4 46 -83.19639182240849
4 47 -91.19396975432036
4 48 -56.033931887645224
4 49 -66.1206234760576
4 50 87.68866090620827
4 51 77.81827699278762
4 52 -1.4684250153575817
4 53 -12.589414898234537
4 54 8.51367692017763
4 55 27.461070695157446
4 56 -15.632034821996072
4 57 84.60434826239148
4 58 -76.91997561638821
4 59 37.72348747856526
4 60 -6.486142495991913
4 61 -25.44970865167167
4 62 -74.99091593054104
4 63 -50.82181586959265
4 64 -11.478919372829893
4 65 -84.60443361687085
4 66 22.51536036265604
4 67 40.52039957162037
4 68 -47.01580854486367
4 69 13.686181591169216
4 70 -73.15799364457263
4 71 -43.66211159418649
4 72 -26.91206653875294
4 73 41.524175743530975
4 74 -91.28113514968838
4 75 40.900651944548684
4 76 -30.282377928306033
4 77 -24.75848308647251
4 78 13.869659490271417
4 79 72.56885870083909
4 80 93.68303957137701
4 81 -62.2550250893017
4 82 54.429445883051244
4 83 -30.498604469818247
4 84 -44.30976815305334
4 85 12.689149497379404
4 86 -14.866396080463943
4 87 -97.76511354064294
4 88 87.67725894085686
4 89 -40.660677701893164
4 90 30.25903307125671
4 91 25.69497247305661
4 92 36.831833499706505
4 93 -43.49613997881878
4 94 -69.99709360146345
4 95 31.01471073747851
4 96 -26.699983588598684
4 97 -47.10049211790819
4 98 80.34089244838268
4 99 -80.72728823175323
4 100 -73.48730593150732
4 101 -13.908438793462324
4 102 -71.32873535823627
4 103 18.119028080838447
4 104 -6.863096246235585
4 105 -40.25761622972268
4 106 99.9108379962025
4 107 -62.9724983216998
4 108 -59.350514045713034
4 109 -26.67573288905116
4 110 -6.004132501559624
4 111 -37.451761963022804
4 112 34.474317208991266
4 113 -89.07357483050839
4 114 57.304048590453135
4 115 22.371477275855128
4 116 -2.373629466335842
4 117 85.98413177612184
4 118 -69.0834377284553
4 119 97.27219041212877
4 120 -96.08888900040289
4 121 -54.704902778091125
4 122 71.14842683924826
4 123 -75.48696788872738
4 124 -85.30240047583786
4 125 -80.63596346826608
4 126 -12.688269764128663
4 127 -23.937227477654545
4 128 45.276299933909
4 129 -35.074877136560744
4 130 -8.958238439120137
4 131 -52.29937874729267
4 132 8.343978919893132
4 133 -97.26435940858124
4 134 -75.22073596973888
4 135 -69.69565312389287
4 136 -91.50413708733147
4 137 49.62967109216078
4 138 88.57601531237185
4 139 -51.809077801807724
4 140 -25.956722838736823
4 141 60.864161440403194
4 142 -28.72500917268961
4 143 28.15755565547076
4 144 -70.95069430528585
4 145 -39.55197682856024
4 146 34.34893050132965
4 147 23.055063862349684
4 148 38.80267455389722
4 149 90.23199942628406
4 150 38.899332560977115
4 151 -95.14240563013789
4 152 19.713398893353414
4 153 74.70195020880007
4 154 -5.956419312117546
4 155 77.69033681145171
4 156 -89.37194370552346
4 157 56.032202742203026
4 158 79.5691498450276
4 159 -34.26606027617922
4 160 -12.076100056234807
4 161 -45.454722976502616
4 162 44.55663424853293
4 163 -9.346539198778544
4 164 8.050622371663877
4 165 56.32109827164669
4 166 97.06604882225665
4 167 -37.60435881851363
4 168 -21.456986344824998
4 169 22.120403194572177
4 170 92.64676504912853
4 171 -11.740457783481759
4 172 -67.1418449901068
4 173 -24.07690838184304
4 174 -78.32562199803759
4 175 47.05581349464401
4 176 54.03288063035012
4 177 -28.667320088463782
4 178 -35.60824435754107
4 179 -36.84894462400958
4 180 66.99847758391601
4 181 -32.96538337859462
4 182 62.895271251171465
4 183 22.566672517713698
4 184 83.88993459366554
4 185 70.42026109418373
4 186 -47.723385581238055
4 187 55.67419130795287
4 188 91.84269953281813
4 189 87.89878513058233
4 190 -86.80024181979229
4 191 46.76916330530224
4 192 -33.454823493356486
4 193 -53.614020080311064
4 194 -45.82484473495023
4 195 6.671046346053018
4 196 32.21036158789278
4 197 16.963086823304252
4 198 -42.71527621547453
4 199 64.09834795849162
4 200 84.82859667700939
5 1 -33.245709196364544
5 2 -95.13816420815546
5 3 47.28532750812968
5 4 33.65166921286894
5 5 25.583024184656168
5 6 88.5029872447638
5 7 -3.792341634400671
5 8 32.232226962763775
5 9 -69.71183227612121
5 10 23.957599844708398
5 11 -16.929605052455514
5 12 -84.6511330012417
5 13 62.71808240790847
5 14 -35.10162384990092
5 15 92.80283165378174
5 16 66.57806433818016
5 17 74.40117515497553
5 18 56.571492536870494
5 19 -58.72847835766455
5 20 -48.32733125839097
5 21 42.70507200150661
5 22 69.3980361828153
5 23 89.85884737773685
5 24 90.02526157108124
5 25 -62.573143825914656
5 26 -58.03298416096787
5 27 -59.067333199680846
5 28 35.93593362274669
5 29 -85.80336555988114
5 30 -72.46727455778988
5 31 -86.88345095519041
5 32 34.71317145082972
5 33 -72.51987730939386
5 34 -76.45246780480389
5 35 39.750389761614656
5 36 -47.049486763496716
5 37 15.682050228520296
5 38 -95.54628940624004
5 39 -89.30057891041791
5 40 74.36747028790981
5 41 94.23882512434975
5 42 85.84533270198943
5 43 29.62328890567909
5 44 54.127468435166804
5 45 -60.713983226641346
5 46 -7.061672583078106
5 47 -32.557823251363516
5 48 -74.44167133956945
5 49 -3.3178988912803504
5 50 16.237732410197793
5 51 44.12282056229816
5 52 58.64246107867149
5 53 -26.018664709712752
5 54 -43.983934244950575
5 55 77.34682816727602
5 56 80.98415662499244
5 57 -83.29907180586471
5 58 -61.5614130051827
5 59 54.73565133139721
5 60 26.37230747365058
5 61 82.33027171846825
5 62 -98.35434460918879
5 63 -44.831563372096014
5 64 -85.39455299657585
5 65 -53.481152896863236
5 66 -73.57106104038755
5 67 -27.142787183506243
5 68 -14.727447993713412
5 69 4.791430254824206
5 70 40.914970986647745
5 71 -12.592325431749018
5 72 -22.23035548245913
5 73 -44.30133016993547
5 74 -5.694115176627008
5 75 -0.9113998236010019
5 76 -89.94377105504503
5 77 -82.53532571157672
5 78 23.534955741244488
5 79 67.82343782011628
5 80 35.48843843352529
5 81 -57.21297968353149
5 82 97.7211201542585
5 83 71.64335728151283
5 84 81.53809668681168
5 85 19.22769728914824
5 86 -99.91666915407154
5 87 -19.727195245772407
5 88 -49.074265368395146
5 89 -59.689613469501836
5 90 -93.7404457726848
5 91 -49.29912609533906
5 92 29.492766225851767
5 93 58.68361727971171
5 94 0.22973733667053864
5 95 18.25854674260887
5 96 -53.198001811995944
5 97 60.01483707982629
5 98 84.08039439675352
5 99 -87.7472496945805
5 100 -70.1665107068735
5 101 -34.54571685860736
5 102 99.05614676564
5 103 -12.124271223727263
5 104 60.23982846072536
5 105 -44.74729311288137
5 106 -20.10387016816169
5 107 95.62471032909093
5 108 -43.7678969162935
5 109 -36.364247560395754
5 110 -37.12363536915433
5 111 -67.99601796010795
5 112 -38.13958802938564
5 113 92.59882489662226
5 114 -85.72710189125013
5 115 49.57664687747035
5 116 -29.63042617060161
5 117 51.91194544961644
5 118 -75.07444246879109
5 119 -36.84625876256202
5 120 8.836538351758065
5 121 -18.848715881336034
5 122 -65.00851604845153
5 123 -71.69762936569077
5 124 -40.21228932837828
5 125 -40.63330167917834
5 126 -61.942052453100096
5 127 93.4988595775761
5 128 -96.40087866428422
5 129 87.40050780061807
5 130 -1.0530177697073668
5 131 2.975543513611939
5 132 -92.8673662606035
5 133 2.735464510844565
5 134 -60.35597228336407
5 135 -40.941794219133776
5 136 67.44492421698581
5 137 -2.969575811088049
5 138 -9.880162076465183
5 139 93.56471420384074
5 140 13.441487026113236
5 141 10.351695996409788
5 142 1.6505287207354513
5 143 76.56390442823684
5 144 -26.817720382709112
5 145 -82.28341048551576
5 146 68.89202078433433
5 147 95.45005667484912
5 148 34.04426763856685
5 149 98.57329757431316
5 150 52.818958585883735
5 151 79.04716673461354
5 152 -52.48007367887419
5 153 60.69975292477764
5 154 48.80764782101329
5 155 -27.38465310421357
5 156 -26.505459051700342
5 157 9.130634300075641
5 158 -44.12373927833582
5 159 44.713250110791904
5 160 -76.64589928382885
5 161 13.075024996964075
5 162 14.201728226602157
5 163 -24.806288969392213
5 164 98.77930952795197
5 165 -67.78714401373591
5 166 5.642438385475799
5 167 4.427905429631025
5 168 31.369820938046843
5 169 59.21370766534406
5 170 12.619990947647779
5 171 -79.22258238959918
5 172 93.63998917273571
5 173 98.19133603880223
5 174 -7.019131617010601
5 175 -47.41549243721366
5 176 -71.561652724984
5 177 -86.20025721183866
5 178 -61.91011595658429
5 179 84.73601803058918
5 180 51.44848993587385
5 181 99.91792565076645
5 182 -68.9653733545476
5 183 22.29952190134628
5 184 95.28112174601623
5 185 -19.86166271188496
5 186 -91.890188856665
5 187 17.575651259594167
5 188 33.73532044832689
5 189 5.983887508324187
5 190 78.6186423631006
5 191 -61.43040188632567
5 192 7.377547715605033
5 193 -16.576585787451975
5 194 37.25669315194514
5 195 20.459110913607176
5 196 20.09707256962261
5 197 -7.233224622807313
5 198 -33.66918443222767
5 199 3.820256927911629
5 200 57.58594943035175
6 1 -32.73194327352917
6 2 -4.227900720530613
6 3 -59.11844247315998
6 4 -76.40726591336534
6 5 32.58833286729643
6 6 -74.04180037894126
6 7 65.73879955424184
6 8 72.13571685536076
6 9 -55.55756619224912
6 10 -67.57720796863515
6 11 -77.16590414652464
6 12 97.01656011411231
6 13 79.83624086119394
6 14 -91.34338742794507
6 15 -75.72369198414478
6 16 -67.9814141925974
6 17 -32.910105085414315
6 18 -54.709780522632975
6 19 -29.049626182970954
6 20 47.5131927502141
6 21 9.517433932948066
6 22 87.08753974859141
6 23 -58.573036660938605
6 24 78.66342277231092
6 25 99.98574533547404
6 26 98.07838116106555
6 27 61.520452955258435
6 28 57.34347237874283
6 29 47.660364748275896
6 30 83.7699550570307
6 31 -71.30377954801013
6 32 -39.12766504561511
6 33 47.87502586653477
6 34 67.02739091165185
6 35 -92.90898121660109
6 36 88.54068021476539
6 37 22.909822170493484
6 38 26.33301527750524
6 39 -17.23781279551278
6 40 66.65823539933072
6 41 -1.540392521555674
6 42 65.5000390352429
6 43 76.94573905020525
6 44 -76.21797692609039
6 45 -59.119660969423094
6 46 44.49103085285435
6 47 35.327019943399705
6 48 -80.20440343152299
6 49 1.4544869419758726
6 50 53.02813192880444
6 51 -56.04795358861643
6 52 -24.720605879081518
6 53 -54.51096340124024
6 54 -89.18890004115754
6 55 -6.818868837349541
6 56 -83.2761286923967
6 57 -45.0758878787014
6 58 67.53155503518863
6 59 -50.0336794225454
6 60 -92.08526181315915
6 61 44.86578472369703
6 62 -65.09625738810878
6 63 72.4490557105755
6 64 -81.30365287081895
6 65 44.00058542457671
6 66 -33.087715914658105
6 67 -17.87770827838841
6 68 74.01759104978066
6 69 -22.471574790490905
6 70 -87.02794558222857
6 71 42.4496178422383
6 72 -33.63874172441233
6 73 -51.985717593109015
6 74 -30.57914047997525
6 75 68.52458825305615
6 76 -13.906278292601797
6 77 92.41316229195354
6 78 50.07965674832752
6 79 -51.70251911671435
6 80 -81.1321622635244
6 81 95.48317371053662
6 82 -97.60479570814398
6 83 -31.88444031974052
6 84 -69.90321117217385
6 85 75.19581117425926
6 86 -38.771114046695196
6 87 22.934615643925426
6 88 50.41729296028791
6 89 -12.6059596790802
6 90 -22.41867365645045
6 91 -45.852731374850734
6 92 66.29732026602403
6 93 41.33726343345299
6 94 -98.99314299812796
6 95 -8.2486843220817
6 96 -24.121666622140907
6 97 27.9275366465438
6 98 -0.38881634838838863
6 99 97.13869368708279
6 100 -13.802532894000421
6 101 42.6677571502006
6 102 16.765939370475564
6 103 -11.347222538696471
6 104 88.05218259446076
6 105 -28.498668931805653
6 106 73.1209374636677
6 107 8.956384553998603
6 108 42.70721739784034
6 109 -67.65010135878073
6 110 36.13656337352995
6 111 -14.197834299813266
6 112 71.2337744508254
6 113 -73.95308275436459
6 114 33.14250277000667
6 115 -11.840619608692094
6 116 86.8911957450149
6 117 70.50918886394604
