200 200
4 138 -23160.1
4 139 12978.6
4 140 59242.5
4 141 21677.1
4 142 -12952.6
4 143 40394.9
4 144 9591.29
4 145 -18406.8
4 146 31284.7
4 147 -10986.2
4 148 4414.1
4 149 -8780.04
4 150 34857.9
4 151 23666
4 152 -35283.7
4 153 -47567
4 154 -19399.9
4 155 -29819.3
4 156 -46275.3
4 157 38814.7
4 158 6864.66
4 159 -44718.5
4 160 11003.2
4 161 18564.1
4 162 -348.926
4 163 -7712.8
4 164 -38931.6
4 165 -35543.8
4 166 22853.1
4 167 -12847.1
4 168 -27551
4 169 14736.8
4 170 -13440.9
4 171 44459.5
4 172 -31879.3
4 173 -50049.4
4 174 6913.34
4 175 -33966.8
4 176 17533.7
4 177 -21869.9
4 178 -36274
4 179 80388.1
4 180 -52662.4
4 181 12939.3
4 182 -30627.7
4 183 -50150.1
4 184 50703
4 185 23726.7
4 186 -11054.3
4 187 -28518.6
4 188 13431.3
4 189 -17815.3
4 190 25238
4 191 -25614.8
4 192 -5612.61
4 193 24187.5
4 194 -6582.33
4 195 -76095.8
4 196 -20606.4
4 197 -41522.2
4 198 -57919.2
4 199 -48746.7
4 200 -39093.5
5 1 -47529.6
5 2 -16551.8
5 3 27471.8
5 4 -18861.6
5 5 23074.8
5 6 -13988.1
5 7 -76400.7
5 8 -20327.8
5 9 73495.8
5 10 82771.5
5 11 -15325.6
5 12 -76322.8
5 13 5701.18
5 14 -6035.21
5 15 7713.75
5 16 -4110.03
5 17 19624.4
5 18 -8708.04
5 19 13811.1
5 20 -2164.98
5 21 31374.4
5 22 -13769.2
5 23 40410.3
5 24 32708
5 25 -9096.04
5 26 -30698.8
5 27 32385.9
5 28 -40980.8
5 29 -26281.7
5 30 -70592
5 31 -3985.52
5 32 45438.3
5 33 1324.6
5 34 -28708.7
5 35 20074.9
5 36 7813.34
5 37 5095.32
5 38 -4610.56
5 39 13076.1
5 40 -26276.4
5 41 -47454.8
5 42 17630.9
5 43 -29440.9
5 44 42659.9
5 45 64464.6
5 46 -1506.61
5 47 13111.5
5 48 -12110.4
5 49 -6624.45
5 50 1143.45
5 51 23878.6
5 52 86371
5 53 -31607.8
5 54 27427.3
5 55 -19353.8
5 56 17243.3
5 57 -18979.3
5 58 4939.59
5 59 -29738.6
5 60 47295.5
5 61 2000.6
5 62 12412.3
5 63 -17565
5 64 20491.6
5 65 -4362.66
5 66 -27378.2
5 67 -33028.2
5 68 -20723.4
5 69 -24373.3
5 70 -26411.4
5 71 -40033.1
5 72 -12640.2
5 73 -45198.2
5 74 58416.6
5 75 25812.4
5 76 -36734.7
5 77 -10279.2
5 78 -8450.25
5 79 23192.2
5 80 -19487.7
5 81 30614.2
5 82 7601.65
5 83 -44745.9
5 84 -39146.2
5 85 63980.2
5 86 64726.6
5 87 27232.7
5 88 -26302.3
5 89 -29313.7
5 90 -246.034
5 91 6284.09
5 92 -16891.2
5 93 -2737.51
5 94 10945.3
5 95 24047.2
5 96 22402.9
5 97 -5233.54
5 98 18400.1
5 99 4030.58
5 100 17587.8
5 101 10037.7
5 102 -46.1558
5 103 -62365.6
5 104 36451.9
5 105 -44902.3
5 106 38964.1
5 107 -43257.1
5 108 -25506.4
5 109 -567.32
5 110 19921.3
5 111 -33966.4
5 112 -21767.1
5 113 -39320.2
5 114 -21585.7
5 115 -10495.4
5 116 -37552.1
5 117 36126.5
5 118 4580.45
5 119 -2370.67
5 120 73746.8
5 121 -27106.1
5 122 85019.9
5 123 -17814.1
5 124 -16304.9
5 125 5250.73
5 126 -29699.7
5 127 25123.2
5 128 26941.8
5 129 -31814.4
5 130 -27576.7
5 131 31175.6
5 132 -24483.1
5 133 17530.3
5 134 -31808.6
5 135 26066.4
5 136 -6031.81
5 137 -25262.8
5 138 24105
5 139 -57032.3
5 140 4832.11
5 141 -50402.6
5 142 935.363
5 143 6642.37
5 144 -29193
5 145 6644.45
5 146 -14937
5 147 3484.25
5 148 53761.6
5 149 -9599.92
5 150 42990.7
5 151 -25056.9
5 152 -35768.7
5 153 -14718.5
5 154 -41868.8
5 155 -15350.7
5 156 32599.5
5 157 16224.6
5 158 -22087.4
5 159 9232.87
5 160 15855.9
5 161 -25617.9
5 162 -25763.6
5 163 12174.9
5 164 9562.43
5 165 38034.1
5 166 -18477.1
5 167 -41010.1
5 168 20025.4
5 169 -3834.95
5 170 -11424.2
5 171 -6890.42
5 172 26495.8
5 173 -20559.1
5 174 56131.3
5 175 12101.2
5 176 -2270.71
5 177 -27677
5 178 22570.8
5 179 -37815.1
5 180 -1949.45
5 181 8802.94
5 182 -21258.2
5 183 -14433.5
5 184 -12468.4
5 185 -37858.6
5 186 1008.12
5 187 -6339.29
5 188 -7426.35
5 189 -35221.5
5 190 17411.6
5 191 -3712.54
5 192 31650.2
5 193 -17415.2
5 194 5252.75
5 195 -23295.8
5 196 -4171.89
5 197 8928.04
5 198 -30459.9
5 199 51222.4
5 200 12263.2
6 1 -34088.6
6 2 6800.27
6 3 55440.5
6 4 -40273.8
6 5 16308.9
6 6 -30195.6
6 7 95619.1
6 8 7181.82
6 9 32432.7
6 10 7865.02
6 11 -21589.9
6 12 -30481.7
6 13 -28593.3
6 14 -28882.7
6 15 4277.66
6 16 -25894.2
6 17 51610.1
6 18 33691.5
6 19 24902
6 20 53746.9
6 21 7104.94
6 22 16894
6 23 24144.2
6 24 -20886.3
6 25 -12341.6
6 26 -45402.1
6 27 -48335.8
6 28 34653.1
6 29 -2446.39
6 30 24325.3
6 31 11500.9
6 32 25376.3
6 33 29840.6
6 34 10923.3
6 35 -53718.7
6 36 -19423.6
6 37 -18479.6
6 38 6459.87
6 39 11786
6 40 23405.1
6 41 57879.3
6 42 1533.16
6 43 44528.4
6 44 -28160.9
6 45 53772.6
6 46 -9648.89
6 47 -9607.04
6 48 29419.5
6 49 -14809.7
6 50 1279.87
6 51 -2987.92
6 52 -48744.5
6 53 -11311
6 54 -1423.64
6 55 31010.2
6 56 -31341.4
6 57 5298.34
6 58 -223.587
6 59 24621
6 60 -40175.2
6 61 -11441.1
6 62 16596
6 63 -26660.8
6 64 -8253.31
6 65 785.468
6 66 -14749.2
6 67 34735.5
6 68 7687.12
6 69 49027.7
6 70 -6002.97
6 71 -75914.6
6 72 45164.8
6 73 -12507.2
6 74 -22829.4
6 75 -14090.7
6 76 -5263.18
6 77 33064.5
6 78 65315.7
6 79 36194.1
6 80 -1122.51
6 81 -12372
6 82 30321.5
6 83 -29979.6
6 84 9042.8
6 85 -34166
6 86 21471.1
6 87 -31743.5
6 88 -527.628
6 89 20278.1
6 90 -78236.7
6 91 6617.06
6 92 -58046.4
6 93 -29444.8
6 94 32876.9
6 95 -23290.2
6 96 7111.01
6 97 25847.6
6 98 -48655.3
6 99 29665
6 100 9348.49
6 101 17849.9
6 102 6002.28
6 103 -32071.5
6 104 60797.3
6 105 -16109.2
6 106 -9996.27
6 107 15757.4
6 108 -9377.85
6 109 15089
6 110 -59068.7
6 111 -48709.6
6 112 14617.9
6 113 11172.5
6 114 -25167
6 115 24348
6 116 51272.5
6 117 -49149.4
6 118 -77573.6
6 119 -13972
6 120 13140.7
6 121 -17025
6 122 -55422.9
6 123 -19066.7
6 124 1276.89
6 125 -2680.14
6 126 -19814.4
6 127 -2395.51
6 128 21707.9
6 129 -21601.4
6 130 11817.1
6 131 68830.9
6 132 44173.2
6 133 11053.5
6 134 -18129.6
6 135 -39458.2
6 136 -37415.7
6 137 -64520.4
6 138 -15.4073
6 139 -48691.6
6 140 -50138
6 141 4226.33
6 142 -21330.6
6 143 57265.1
6 144 -10325
6 145 -21321.5
6 146 -19159.2
6 147 -57193.4
6 148 -29382.8
6 149 10115.6
6 150 13386.4
6 151 -26580.8
6 152 -41524.9
6 153 55470.3
6 154 43167.5
6 155 -48000.4
6 156 14009.8
6 157 55361.8
6 158 8901.91
6 159 -13652
6 160 42931.8
6 161 48215.3
6 162 24600
6 163 -10379.5
6 164 -49799.1
6 165 41571.3
6 166 83685.5
6 167 44323.4
6 168 581.838
6 169 63461.5
6 170 11838.6
6 171 -35383
6 172 -11433
6 173 34931.1
6 174 -10821.8
6 175 -3156.72
6 176 -35126
6 177 -27981.8
6 178 1625.7
6 179 4204.3
6 180 -3241.04
6 181 -30967.2
6 182 -57648.4
6 183 47046.8
6 184 7457.47
6 185 -4906.79
6 186 10805.1
6 187 -17673.8
6 188 59619.4
6 189 -10954.9
6 190 15132.2
6 191 -58869
6 192 63386.7
6 193 -6882.39
6 194 -22969.6
6 195 -60646.2
6 196 -2034.55
6 197 20259.4
6 198 33452.8
6 199 20398.3
6 200 1711.96
7 1 23096.1
7 2 -18106.7
7 3 94185.3
7 4 -29178.5
7 5 13223.4
7 6 -18962.8
7 7 -32247.3
7 8 -40059.1
7 9 42073.4
7 10 12287.7
7 11 -25179.4
7 12 12018
7 13 39128.3
7 14 65946.4
7 15 96529.1
7 16 -798.952
7 17 47186
7 18 28917.3
7 19 38581.9
7 20 -37920.3
7 21 73147.7
7 22 18095.7
7 23 -25983.2
7 24 -15346.7
7 25 -9293.67
7 26 10900.8
7 27 15934.4
7 28 -1482.6
7 29 13396.5
7 30 -7585.58
7 31 7332.92
7 32 28902.5
7 33 -10375.7
7 34 -16477.5
7 35 19499.6
7 36 61362.8
7 37 -18712
7 38 -35917.9
7 39 29147.3
7 40 14178.3
7 41 24687.1
7 42 5012.5
7 43 -13887.2
7 44 29541.7
7 45 33120.8
7 46 -723.707
7 47 74070.6
7 48 -29169.8
7 49 -27422.9
7 50 -25838.2
7 51 71653
7 52 10318.2
7 53 13965.3
7 54 28123.9
7 55 -33211.3
7 56 57323
7 57 -28023.8
7 58 -10919.6
7 59 7475.46
7 60 11576.4
7 61 -47950.1
7 62 -28942.1
7 63 -284.958
7 64 -35733.2
7 65 13757
7 66 -3306.4
7 67 -43067.6
7 68 37579.1
7 69 27000.3
7 70 58483
7 71 -4707.56
7 72 57805.3
7 73 -34922.9
7 74 -20367.2
7 75 -64197.9
7 76 -2753.25
7 77 -52091.3
7 78 25716
7 79 3453.89
7 80 -5053.37
7 81 -12004.2
7 82 36327.8
7 83 34979.2
7 84 14504.9
7 85 -18840.5
7 86 -39252.1
7 87 57754.4
7 88 -3339.64
7 89 1850.45
7 90 19026.8
7 91 -18021.4
7 92 -13081.3
7 93 -783.622
7 94 21972.8
7 95 46549.4
7 96 -28636.2
7 97 -10664.5
7 98 -2719.6
7 99 -7961.88
7 100 -39601.3
7 101 -1890.86
7 102 -28640.1
7 103 -44352.8
7 104 6121.16
7 105 4361.14
7 106 -113.82
7 107 9409.91
7 108 3680.7
7 109 25850.4
7 110 33459.9
7 111 8990.47
7 112 -6887.47
7 113 58098.4
7 114 -11846.4
7 115 24566.4
7 116 -7148.49
7 117 20892.6
7 118 45837.1
7 119 -27218
7 120 18612.5
7 121 -29202.5
7 122 31638.6
7 123 9287.79
7 124 46311.4
7 125 -2845.92
7 126 -38716.6
7 127 43541.6
7 128 -43744.3
7 129 58958.3
7 130 15029.3
7 131 27396.9
7 132 25967.8
7 133 22642.1
7 134 -6448.63
7 135 9285.19
7 136 -49633.2
7 137 -9597.59
7 138 -7170.39
7 139 47240.7
7 140 19081.1
7 141 -5366.87
7 142 19600.7
7 143 -12696.8
7 144 21426.6
7 145 -56763.9
7 146 97439.4
7 147 5983.61
7 148 88742.9
7 149 -20813.8
7 150 -8915.12
7 151 -7975.93
7 152 5587.05
7 153 38415.7
7 154 15640.8
7 155 -8837.65
7 156 7814.49
7 157 22849.5
7 158 17024.9
7 159 8308.21
7 160 18694.5
7 161 -43951.8
7 162 8109.15
7 163 47556.3
7 164 11471.7
7 165 15822.8
7 166 53628.6
7 167 -30023.2
7 168 -40937.1
7 169 -28504.4
7 170 25752.2
7 171 -34778
7 172 -12945.2
7 173 27924.5
7 174 17485.9
7 175 -4854.46
7 176 -7539.48
7 177 -65553.1
7 178 4631.53
7 179 10542.1
7 180 -5001.44
7 181 36285.7
7 182 -15596
7 183 -15916.2
7 184 759.162
7 185 48860.7
7 186 16293
7 187 -6101.84
7 188 20599.5
7 189 -1641.71
7 190 -24331.5
7 191 -29020.6
7 192 14559
7 193 -2730.69
7 194 -6568.65
7 195 27729.6
7 196 -24823.1
7 197 -110567
7 198 -17919.1
7 199 43466.9
7 200 -15880.5
8 1 37331.7
8 2 41034.3
8 3 348.807
8 4 -12387.1
8 5 6786.59
8 6 49400.8
8 7 -84673
8 8 -27417.8
8 9 44750.2
8 10 -6156.94
8 11 6946.97
8 12 39481.1
8 13 43013.9
8 14 131.225
8 15 -36837.2
8 16 34887.3
8 17 15599.1
8 18 17244.7
8 19 28191
8 20 27303.1
8 21 14784.9
8 22 -3351.07
8 23 -11703.4
8 24 42715.8
8 25 4058.52
8 26 54588.5
8 27 -15581.2
8 28 -22495
8 29 -2986.44
8 30 -25144.3
8 31 23966.1
8 32 8688.5
8 33 7370.6
8 34 66299
8 35 26460.9
8 36 -41615.7
8 37 10275.8
8 38 30014.4
8 39 -7784.33
8 40 1927.12
8 41 -19401.9
8 42 -2727.49
8 43 33324
8 44 -41378.6
8 45 -70436.2
8 46 7511.56
8 47 -1506.29
8 48 31222.5
8 49 8811.66
8 50 -79054.9
8 51 -11889.5
8 52 12730.1
8 53 51654.5
8 54 -22050.3
8 55 -32081
8 56 -6587.64
8 57 -50969.6
8 58 -12566.1
8 59 -16298.8
8 60 -4202.85
8 61 9121.09
8 62 -9036.11
8 63 45677.9
8 64 23269.7
8 65 -23854
8 66 63448.6
8 67 7729.72
8 68 -20179
8 69 -5342.85
8 70 -28617.6
8 71 -9306.6
8 72 -36211.1
8 73 25848.1
8 74 -38285.1
8 75 -53101.6
8 76 81706
8 77 3457.04
8 78 15600.5
8 79 50199.7
8 80 3786.6
8 81 3432.08
8 82 23925.9
8 83 6154.16
8 84 24581.2
8 85 -5157.34
8 86 56897.5
8 87 -45256.6
8 88 33016.2
8 89 19854.8
8 90 8091.77
8 91 47324.8
8 92 3176.12
8 93 40579
8 94 8098.53
8 95 67176.9
8 96 1728.21
8 97 -23066.5
8 98 10172.1
8 99 -42321.9
